isDGA,domain,host,subclass
dga,gr9qlfy8m85z1m2n55112ctcma,gr9qlfy8m85z1m2n55112ctcma.net,newgoz
legit,tuev-sued,tuev-sued.de,legit
legit,membersnap,membersnap.com,legit
legit,battle,battle.net,alexa
legit,fizzle,fizzle.co,alexa
legit,simplyink,simplyink.com,legit
dga,vr7d5k7xqsxl9yh0ciwfhdzu,vr7d5k7xqsxl9yh0ciwfhdzu.org,newgoz
dga,yebrievxqxbjp,yebrievxqxbjp.info,cryptolocker
dga,guukmlnhmvtfmpptkjvpvgu,guukmlnhmvtfmpptkjvpvgu.ru,goz
dga,xukmmmnebkchto,xukmmmnebkchto.co.uk,cryptolocker
dga,breafjqbnsdfv,breafjqbnsdfv.biz,cryptolocker
dga,wishcause,wishcause.net,nivdort
dga,rufmbxxxrdih,rufmbxxxrdih.com,cryptolocker
dga,ytwsqglaupnbdywkrfibmivr,ytwsqglaupnbdywkrfibmivr.ru,goz
legit,skyrimforums,skyrimforums.org,legit
dga,qwyaroeftkxwao,qwyaroeftkxwao.biz,cryptolocker
dga,xlzmbscgutayukpdambmfumvzrs,xlzmbscgutayukpdambmfumvzrs.ru,goz
legit,nationbuilder,nationbuilder.com,alexa
dga,ahhnjgiuditvtvupdt,ahhnjgiuditvtvupdt.eu,necurs
legit,revistadonjuan,revistadonjuan.com,legit
legit,intellectads,intellectads.co.in,alexa
dga,bmrfnqlrxccybp,bmrfnqlrxccybp.ru,cryptolocker
dga,gcuhhaiudqeuj,gcuhhaiudqeuj.biz,cryptolocker
dga,rxnpscuchuqbfo,rxnpscuchuqbfo.ru,cryptolocker
legit,rongshuxia,rongshuxia.com,legit
legit,chatzum,chatzum.com,legit
dga,madegoes,madegoes.net,nivdort
dga,hangouter,hangouter.net,nivdort
legit,essex,essex.ac.uk,alexa
dga,1ae9ad5be50b4d8dd8652e15a7e2d6e6,1ae9ad5be50b4d8dd8652e15a7e2d6e6.org,bamital
legit,bakadesuyo,bakadesuyo.com,alexa
dga,kjvspofounltb,kjvspofounltb.com,cryptolocker
dga,cbehmvxxgnvlnmjxkxgjnonpnnv,cbehmvxxgnvlnmjxkxgjnonpnnv.ru,goz
legit,gyaniji,gyaniji.co.in,legit
dga,oijsvdozfmh9em5qn2rwb,oijsvdozfmh9em5qn2rwb.org,newgoz
legit,gamersyde,gamersyde.com,alexa
legit,junodownload,junodownload.com,alexa
legit,theunextreme,theunextreme.com,alexa
dga,arivesleep,arivesleep.net,nivdort
dga,roxwylnfnrmzdpgmovguhmvot,roxwylnfnrmzdpgmovguhmvot.ru,goz
legit,pelotka,pelotka.com,legit
dga,kepkwjkcsrxqbru,kepkwjkcsrxqbru.ru,cryptolocker
dga,looktuesday,looktuesday.net,nivdort
dga,1qb0cz0cu332q1inikjss02zey,1qb0cz0cu332q1inikjss02zey.biz,gameoverdga
legit,guiaroji,guiaroji.com.mx,legit
legit,shiply,shiply.com,alexa
dga,19pzglo3xwo2014ru4qz3vflc7,19pzglo3xwo2014ru4qz3vflc7.net,gameoverdga
dga,120koqf4wtezyt9w2wu9eqlz3,120koqf4wtezyt9w2wu9eqlz3.com,gameoverdga
dga,darkpage,darkpage.net,nivdort
dga,jmbokdojqncva,jmbokdojqncva.ru,cryptolocker
dga,1qwslsj1ri2le4g3vh8l1nw98g0,1qwslsj1ri2le4g3vh8l1nw98g0.net,gameoverdga
dga,ubjmevweqfrtdm,ubjmevweqfrtdm.ru,cryptolocker
legit,gcec,gcec.com.cn,alexa
legit,zipcloud,zipcloud.com,legit
legit,hir,hir.ma,alexa
dga,lpxviuktqffwn,lpxviuktqffwn.ru,cryptolocker
legit,sonymusic,sonymusic.co.jp,alexa
dga,ddedcmesysobwbu,ddedcmesysobwbu.ru,cryptolocker
legit,utsandiego,utsandiego.com,alexa
dga,quicksuch,quicksuch.net,nivdort
dga,efodrkylhelnu,efodrkylhelnu.ru,cryptolocker
legit,dentalstilo,dentalstilo.blogspot.com.br,legit
dga,tmfnbuggipdiaithkxgzdx,tmfnbuggipdiaithkxgzdx.ru,goz
legit,hudsonvalleyhost,hudsonvalleyhost.com,alexa
legit,cbec,cbec.gov.in,alexa
dga,fedabfyxmvwu,fedabfyxmvwu.ru,cryptolocker
legit,easygals,easygals.com,legit
legit,statnisprava,statnisprava.cz,legit
legit,tabeebe,tabeebe.com,legit
legit,linkcloud,linkcloud.cn,alexa
dga,joinvoice,joinvoice.net,nivdort
dga,gberwsntvffs,gberwsntvffs.ru,cryptolocker
dga,frcvangmnshyhda,frcvangmnshyhda.ru,cryptolocker
dga,qsgauxxakuoabd,qsgauxxakuoabd.ru,cryptolocker
dga,mrglttcnvaja,mrglttcnvaja.ru,cryptolocker
legit,mestredosexo,mestredosexo.com,legit
legit,easyoutsource,easyoutsource.com,alexa
dga,sighthigh,sighthigh.net,nivdort
legit,icertified,icertified.com,legit
dga,giaaudyqqfkudidscy,giaaudyqqfkudidscy.tv,necurs
dga,xfoyqmisdos,xfoyqmisdos.ga,necurs
legit,freegreatpicture,freegreatpicture.com,alexa
dga,1tpn7dkomoo3vj2wdjc2q6ixd,1tpn7dkomoo3vj2wdjc2q6ixd.com,newgoz
dga,xmpeihgftpxo17zjom11ujbvbl,xmpeihgftpxo17zjom11ujbvbl.com,gameoverdga
legit,excel-downloads,excel-downloads.com,legit
dga,v03gm4k5r3vf22xj7wyamnbc,v03gm4k5r3vf22xj7wyamnbc.com,gameoverdga
dga,jvcceelgdruril,jvcceelgdruril.ru,cryptolocker
dga,kvvycedilegi,kvvycedilegi.ru,cryptolocker
legit,met-art,met-art.com,legit
legit,cocotuan,cocotuan.com,legit
dga,ajgtqsdwngsfd,ajgtqsdwngsfd.ru,cryptolocker
legit,braintreepayments,braintreepayments.com,alexa
dga,yjgckossnuhwxy,yjgckossnuhwxy.sc,necurs
legit,easyzw,easyzw.com,alexa
dga,cdpjfnhumn,cdpjfnhumn.so,necurs
dga,dgwnvmuxhopvjvo,dgwnvmuxhopvjvo.ru,cryptolocker
dga,nbagokpvdeorpy,nbagokpvdeorpy.ru,cryptolocker
legit,chia,chia-anime.com,alexa
dga,tyqrjup,tyqrjup.eu,necurs
dga,qqkeytjmefspgmp,qqkeytjmefspgmp.ru,cryptolocker
dga,dreamlift,dreamlift.net,nivdort
dga,1a8zrtngycq7ag0yhw02sepwu,1a8zrtngycq7ag0yhw02sepwu.net,gameoverdga
dga,alitdksskaccswt,alitdksskaccswt.ru,cryptolocker
legit,multichoice,multichoice.co.za,legit
dga,c1384a0bc60eae24f24113f3c7fcaa50,c1384a0bc60eae24f24113f3c7fcaa50.org,bamital
legit,thedailymeal,thedailymeal.com,alexa
legit,homeclick,homeclick.com,alexa
legit,taisha,taisha.org,alexa
dga,yaxyybessaox,yaxyybessaox.ru,cryptolocker
legit,affbuzzads,affbuzzads.com,legit
dga,slgcchicalpctos,slgcchicalpctos.ru,cryptolocker
dga,ikskmxpqesxx,ikskmxpqesxx.ru,cryptolocker
dga,ofwxunpnysxmu,ofwxunpnysxmu.co.uk,cryptolocker
legit,nextnewdeal,nextnewdeal.net,legit
dga,1pzim8o1srdflnbt9b7jmaaupv,1pzim8o1srdflnbt9b7jmaaupv.org,newgoz
legit,correomagico,correomagico.com,legit
legit,muslmah,muslmah.net,legit
dga,1trr0jf1mixcrr154hqva1dc7g8r,1trr0jf1mixcrr154hqva1dc7g8r.org,newgoz
legit,host1free,host1free.com,legit
legit,basellorlen,basellorlen.pl,legit
dga,1g3nzrqqd2gxi8ej2fr1cn5qmz,1g3nzrqqd2gxi8ej2fr1cn5qmz.biz,gameoverdga
dga,yegoeinaggtqbld,yegoeinaggtqbld.net,cryptolocker
legit,kvartha,kvartha.com,legit
legit,deepthroatlove,deepthroatlove.com,legit
legit,retrevo,retrevo.com,alexa
dga,vpvrfkkmmkdsguc,vpvrfkkmmkdsguc.net,cryptolocker
legit,3kropki,3kropki.pl,legit
legit,novintabligh,novintabligh.com,legit
dga,xcomcerkwbmt,xcomcerkwbmt.ru,cryptolocker
legit,appadvice,appadvice.com,alexa
dga,nshptvpkghdkcgl,nshptvpkghdkcgl.ru,cryptolocker
legit,3181302,3181302.com,legit
dga,tgsvxrdsogslmr,tgsvxrdsogslmr.ru,cryptolocker
dga,jbqwccaoypvsvkmzdicycekjnrfige,jbqwccaoypvsvkmzdicycekjnrfige.ru,goz
legit,tutellus,tutellus.com,alexa
dga,qibcavrcxlyuno,qibcavrcxlyuno.ru,cryptolocker
dga,joiggjecjlstklb,joiggjecjlstklb.net,cryptolocker
dga,4miqmbvauomovnxxjy1hrcjwz,4miqmbvauomovnxxjy1hrcjwz.com,newgoz
dga,fkcwtkpsjstd,fkcwtkpsjstd.com,cryptolocker
legit,ad-line,ad-line.com,legit
legit,univers-anime,univers-anime.com,legit
legit,onlinechic,onlinechic.com,alexa
dga,1esge7lv0i0nd9yp5781p3d1rt,1esge7lv0i0nd9yp5781p3d1rt.net,newgoz
dga,xhyrcqnrcusgovrnvqwnzydkvvk,xhyrcqnrcusgovrnvqwnzydkvvk.ru,goz
legit,mothering,mothering.com,alexa
legit,iheartnsfw,iheartnsfw.com,legit
legit,weblancer,weblancer.net,alexa
legit,comicsbook,comicsbook.ru,legit
dga,arivebreak,arivebreak.net,nivdort
legit,imcreator,imcreator.com,alexa
dga,dfexdopjsssjpgf,dfexdopjsssjpgf.com,cryptolocker
dga,1rtpmoj1tjzj578e4zad1nxcof8,1rtpmoj1tjzj578e4zad1nxcof8.org,gameoverdga
dga,sjaxefbvnrciak,sjaxefbvnrciak.ru,cryptolocker
legit,ouest-france,ouest-france.fr,legit
legit,winscp,winscp.net,alexa
legit,digitallife,digitallife.gr,legit
legit,ycgjj,ycgjj.com,alexa
legit,flatironexperts,flatironexperts.com,legit
legit,wineenthusiast,wineenthusiast.com,legit
dga,ligmyxkoojmcg,ligmyxkoojmcg.ru,cryptolocker
dga,pmlponimaajipuy,pmlponimaajipuy.ru,cryptolocker
legit,intersinema,intersinema.com,legit
legit,paysbuy,paysbuy.com,legit
dga,xr9vkk1xbiiwu1cdvsli1q7cnza,xr9vkk1xbiiwu1cdvsli1q7cnza.net,gameoverdga
legit,rising,rising.cn,alexa
dga,1lpiaz71ysoc2q1ipvwryf0f2sj,1lpiaz71ysoc2q1ipvwryf0f2sj.org,newgoz
dga,wpukmqjarrytjty,wpukmqjarrytjty.ga,necurs
dga,lxsgyfmthenbskonaydwsx,lxsgyfmthenbskonaydwsx.ru,goz
dga,rkvowcdjdhvyjh,rkvowcdjdhvyjh.ru,cryptolocker
dga,1mw2cld4co9ft4n8lq51g2ffmp,1mw2cld4co9ft4n8lq51g2ffmp.net,newgoz
dga,vragxfpkuf,vragxfpkuf.cc,necurs
legit,digitalhome,digitalhome.ca,legit
dga,ynsiymuxjnmsf,ynsiymuxjnmsf.ru,cryptolocker
legit,discart,discart.ru,alexa
legit,globalnpn,globalnpn.com,legit
dga,jbjfxfarguodyhfqdybmhhaikn,jbjfxfarguodyhfqdybmhhaikn.ru,goz
legit,usamimi,usamimi.info,legit
legit,scoringserving,scoringserving.net,legit
dga,eudvripnhpadit,eudvripnhpadit.ru,cryptolocker
dga,jayjdcfmbhxxa,jayjdcfmbhxxa.ru,cryptolocker
legit,klout,klout.com,alexa
legit,leanpub,leanpub.com,alexa
dga,dbecvplbylae,dbecvplbylae.info,cryptolocker
dga,oaveajxkcbkl,oaveajxkcbkl.com,cryptolocker
dga,1eicv7wwu1lgi1vpecbc1a035wh,1eicv7wwu1lgi1vpecbc1a035wh.net,newgoz
dga,lbfscxheaoysby,lbfscxheaoysby.ru,cryptolocker
dga,arivehome,arivehome.net,nivdort
legit,mediahuman,mediahuman.com,legit
dga,1f3emu16tpseh1t4qnhl1bncyt2,1f3emu16tpseh1t4qnhl1bncyt2.com,gameoverdga
legit,canopusdirectory,canopusdirectory.com,legit
dga,fsaojatfxkjykdtrm,fsaojatfxkjykdtrm.sh,necurs
dga,unwcohemyqayi,unwcohemyqayi.ru,cryptolocker
dga,kpadqyljrqall,kpadqyljrqall.ru,cryptolocker
legit,vglive,vglive.no,alexa
legit,flyingmag,flyingmag.com,legit
dga,1eds9cb1kp0kkoiizumf4prmuu,1eds9cb1kp0kkoiizumf4prmuu.biz,newgoz
dga,bjoamwxmranrb,bjoamwxmranrb.ru,cryptolocker
dga,uogciavcwojgbm,uogciavcwojgbm.co.uk,cryptolocker
legit,flashfxp,flashfxp.com,legit
dga,awaywsnekurdijmjpe,awaywsnekurdijmjpe.in,necurs
dga,uhhlsvixwdrdjc,uhhlsvixwdrdjc.ru,cryptolocker
legit,teachthought,teachthought.com,alexa
legit,investorwords,investorwords.com,alexa
dga,oamkxswlcmekty,oamkxswlcmekty.ru,cryptolocker
legit,onepakistan,onepakistan.com.pk,alexa
legit,infinitiusa,infinitiusa.com,alexa
dga,dcngxngfxdwar,dcngxngfxdwar.ru,cryptolocker
dga,iwrgjmcqbwjyng,iwrgjmcqbwjyng.ru,cryptolocker
dga,wkyndghlulqr,wkyndghlulqr.ru,cryptolocker
legit,puzzledragonx,puzzledragonx.com,alexa
legit,ascii,ascii.jp,alexa
dga,qga6ki5uhbtq5slk95w2j703,qga6ki5uhbtq5slk95w2j703.com,newgoz
legit,ceodelhi,ceodelhi.gov.in,legit
legit,haining,haining.com.cn,alexa
legit,downloadactivation,downloadactivation.com,alexa
dga,g4cwqh1i6mhq61txab0yo4sc18,g4cwqh1i6mhq61txab0yo4sc18.org,gameoverdga
legit,qqzhi,qqzhi.com,alexa
legit,parastorage,parastorage.com,legit
legit,innovativesecurities,innovativesecurities.com,legit
legit,social-media-online-marketing,social-media-online-marketing.com,legit
dga,drlwrvbbawndtbl,drlwrvbbawndtbl.ru,cryptolocker
legit,fdecs,fdecs.com,alexa
dga,kfcfyivosior,kfcfyivosior.co.uk,cryptolocker
dga,utsobhxdvcsddeu,utsobhxdvcsddeu.co.uk,cryptolocker
dga,dutysound,dutysound.net,nivdort
legit,lexicalwordfinder,lexicalwordfinder.com,legit
legit,happy88,happy88.com,legit
legit,atmosenergy,atmosenergy.com,legit
dga,psmgeromyrrjnaxtcrqg,psmgeromyrrjnaxtcrqg.org,necurs
legit,directoryoflasertherapy,directoryoflasertherapy.com,legit
legit,axisspace,axisspace.com,legit
legit,ginatricot,ginatricot.se,legit
dga,lgmguxxohfyhe,lgmguxxohfyhe.com,cryptolocker
dga,65geoj1k976crumo4vkaudblr,65geoj1k976crumo4vkaudblr.net,gameoverdga
dga,ibcchnbbbnqm,ibcchnbbbnqm.ru,cryptolocker
legit,levashov,levashov.ws,legit
dga,rkabdklwmtdoacwjxb,rkabdklwmtdoacwjxb.ms,necurs
dga,southlate,southlate.net,nivdort
dga,knyfxvspqtydyn,knyfxvspqtydyn.ru,cryptolocker
dga,nnhkfttaxsuuccv,nnhkfttaxsuuccv.ru,cryptolocker
dga,ngjyalnicocx,ngjyalnicocx.ru,cryptolocker
dga,lyvmkohrdfhc,lyvmkohrdfhc.ru,cryptolocker
legit,neogaf,neogaf.com,alexa
dga,xlfqhxjkqy,xlfqhxjkqy.ms,necurs
dga,ynxwkwhyhcitv,ynxwkwhyhcitv.ru,cryptolocker
dga,hcqfyeiguugyusq,hcqfyeiguugyusq.com,cryptolocker
legit,altinpiyasa,altinpiyasa.com,legit
dga,owitkmcnkbkoj,owitkmcnkbkoj.ru,cryptolocker
dga,ofyhdtgjcmlbdditdqpbmqclai,ofyhdtgjcmlbdditdqpbmqclai.ru,goz
dga,pvwexnkivwhnifa,pvwexnkivwhnifa.mn,necurs
dga,headover,headover.net,nivdort
legit,ddl,ddl-javaup.com,alexa
legit,edmontonjournal,edmontonjournal.com,alexa
dga,1fbb6e1992d9dbb16943b34fde83ec24,1fbb6e1992d9dbb16943b34fde83ec24.org,bamital
legit,kennesaw,kennesaw.edu,alexa
legit,axs,axs.com,alexa
legit,series8-fc,series8-fc.com,legit
dga,vqhbfucstqtecm,vqhbfucstqtecm.ru,cryptolocker
legit,th38,th38.com,alexa
dga,dfifprooqovg,dfifprooqovg.ru,cryptolocker
legit,eggtree,eggtree.net,legit
legit,barnesandnoble,barnesandnoble.com,alexa
legit,sd,sd-n-tax.gov.cn,alexa
dga,hplbhcjycebbxvc,hplbhcjycebbxvc.ru,cryptolocker
dga,1dkshsb1t441wy479a751cxpumq,1dkshsb1t441wy479a751cxpumq.org,newgoz
legit,version2,version2.dk,legit
legit,allconferences,allconferences.com,legit
dga,ufrtjoaihfxbmfb,ufrtjoaihfxbmfb.info,cryptolocker
dga,obblvizgehyxhqhqmfsoqw,obblvizgehyxhqhqmfsoqw.ru,goz
dga,kxjbvwtjqe,kxjbvwtjqe.org,necurs
legit,paperman,paperman.com,legit
legit,bestfreestreaming,bestfreestreaming.blogspot.com,alexa
dga,cuaxhtrjepna,cuaxhtrjepna.ru,cryptolocker
dga,ulzkweor1usa14zk1e75eqlj7,ulzkweor1usa14zk1e75eqlj7.biz,gameoverdga
dga,ieqkydnxo,ieqkydnxo.in,necurs
dga,gqwydxolmpos,gqwydxolmpos.co.uk,cryptolocker
dga,jrqxumeylxlwl,jrqxumeylxlwl.net,cryptolocker
dga,wirdgnuokogut,wirdgnuokogut.ru,cryptolocker
legit,photocamel,photocamel.com,legit
legit,jenesaispop,jenesaispop.com,alexa
dga,mladpwpcwmcwx,mladpwpcwmcwx.ru,cryptolocker
legit,publichd,publichd.se,legit
dga,ckjxnwhjbp8tcg1rb351wqed,ckjxnwhjbp8tcg1rb351wqed.net,gameoverdga
dga,sknaltslgjbaspjnjnl,sknaltslgjbaspjnjnl.pw,necurs
dga,osrkgxpyihbyfe,osrkgxpyihbyfe.ru,cryptolocker
dga,rockhalf,rockhalf.net,nivdort
legit,fulltubemovies,fulltubemovies.com,legit
dga,jdsqcjawpskijkh,jdsqcjawpskijkh.ru,cryptolocker
dga,qwgemjphinbafapzzpozvclnk,qwgemjphinbafapzzpozvclnk.ru,goz
legit,rhinosupport,rhinosupport.com,alexa
dga,picktell,picktell.net,nivdort
dga,oorbtiftatuxjq,oorbtiftatuxjq.ru,cryptolocker
legit,bxymlt,bxymlt.com,alexa
dga,eypdqanukskw,eypdqanukskw.ru,cryptolocker
dga,lhxjrrpovnrnknirzpahfa,lhxjrrpovnrnknirzpahfa.ru,goz
legit,milanofinanza,milanofinanza.it,alexa
dga,oiwjdvfxbypt,oiwjdvfxbypt.ru,cryptolocker
dga,1qx1hu713z9mt1pgln0q1c3bfrd,1qx1hu713z9mt1pgln0q1c3bfrd.biz,newgoz
legit,rahesabz,rahesabz.net,legit
dga,raspxsxaymbdstc,raspxsxaymbdstc.net,cryptolocker
legit,youba,youba.com,alexa
legit,chainlove,chainlove.com,legit
legit,metlife,metlife.com,alexa
dga,19zjmr74txh8mfng45122wbxr,19zjmr74txh8mfng45122wbxr.net,newgoz
legit,covergirl,covergirl.com,legit
dga,fbuekaormggp,fbuekaormggp.ru,cryptolocker
dga,gqortodmljsx,gqortodmljsx.ru,cryptolocker
legit,uitzendbureau,uitzendbureau.nl,legit
legit,vision,vision-of-disorder.com,alexa
dga,jzvronlvdllhifsyinzd,jzvronlvdllhifsyinzd.ru,goz
dga,losoacicfjwbodu,losoacicfjwbodu.ru,cryptolocker
dga,rvjkcolwaslfiki,rvjkcolwaslfiki.ru,cryptolocker
dga,17xs2gw12l55sl8p63pk14cid64,17xs2gw12l55sl8p63pk14cid64.org,newgoz
legit,trendsmap,trendsmap.com,alexa
legit,russian-dating,russian-dating.com,legit
dga,135t51e1jeggegh1cmvnztsq3w,135t51e1jeggegh1cmvnztsq3w.com,gameoverdga
dga,hmbennrvkmndeizlfuwjvpzps,hmbennrvkmndeizlfuwjvpzps.ru,goz
legit,sexrulez,sexrulez.com,legit
legit,ranking,ranking-check.de,alexa
legit,europeregistry,europeregistry.com,alexa
legit,pricegrabber,pricegrabber.com,alexa
dga,kcljdetsprcab,kcljdetsprcab.ru,cryptolocker
legit,lagaceta,lagaceta.com.ar,alexa
dga,septemberfive,septemberfive.net,nivdort
dga,vghuifucmvxdmztcevwlnpibjf,vghuifucmvxdmztcevwlnpibjf.ru,goz
legit,ratopati,ratopati.com,alexa
dga,rhbsuuclirbqjlnji,rhbsuuclirbqjlnji.cm,necurs
dga,bkhftghnphoo,bkhftghnphoo.info,cryptolocker
legit,trovilavoro,trovilavoro.it,legit
legit,trackorbits,trackorbits.com,legit
dga,sceufqovsxyiji,sceufqovsxyiji.ru,cryptolocker
dga,d99c66fb0091bae068713cf94b5f4ff6,d99c66fb0091bae068713cf94b5f4ff6.org,bamital
legit,acidezfeminina,acidezfeminina.com.br,legit
dga,aez9ga1ovue4y66zffnqu0zvb,aez9ga1ovue4y66zffnqu0zvb.com,gameoverdga
dga,ygfawwnbnawr,ygfawwnbnawr.ru,cryptolocker
legit,wanyumi,wanyumi.com,alexa
dga,vnpqnjjfgoyyp,vnpqnjjfgoyyp.ru,cryptolocker
legit,lighthouseapp,lighthouseapp.com,alexa
legit,konamistyle,konamistyle.jp,legit
legit,website-traffic-hog,website-traffic-hog.com,legit
legit,myecovermaker,myecovermaker.com,alexa
legit,ufosightingsdaily,ufosightingsdaily.com,alexa
legit,unicredit-tiriac,unicredit-tiriac.ro,legit
legit,udeforex,udeforex.com,legit
legit,cnophol,cnophol.com,alexa
legit,uralsibbank,uralsibbank.ru,legit
legit,tieba,tieba.com,alexa
legit,chinesean,chinesean.com,alexa
dga,13fmgx14ip9p1xxg9m814tl7e4,13fmgx14ip9p1xxg9m814tl7e4.biz,gameoverdga
dga,fvhydjocxvotmdqdehenu,fvhydjocxvotmdqdehenu.ki,necurs
legit,store,store-can.appspot.com,alexa
legit,aboutfuck,aboutfuck.com,legit
legit,youlookfab,youlookfab.com,legit
legit,torrent-invites,torrent-invites.com,legit
dga,plthkiwclsiib,plthkiwclsiib.ru,cryptolocker
dga,qekcwekicienmf,qekcwekicienmf.ru,cryptolocker
legit,obligao,obligao.com,alexa
dga,74dd9acddc016a55d3e4aae04202a415,74dd9acddc016a55d3e4aae04202a415.org,bamital
dga,bdlapefqeqdpt,bdlapefqeqdpt.ru,cryptolocker
dga,eonwmodcjjesyu,eonwmodcjjesyu.ru,cryptolocker
dga,1urieeu19i4b6k1v1dni6qujvzx,1urieeu19i4b6k1v1dni6qujvzx.biz,gameoverdga
dga,hmhibfymljdplxrgugg,hmhibfymljdplxrgugg.ru,goz
legit,oxatis,oxatis.com,alexa
dga,cloudnovember,cloudnovember.net,nivdort
legit,mirpozitiva,mirpozitiva.ru,legit
legit,sgkministries,sgkministries.org,legit
legit,indesignsecrets,indesignsecrets.com,alexa
dga,kgqtcuefqnkqxxvktqox,kgqtcuefqnkqxxvktqox.ru,necurs
dga,nzpdtovzhrwnrayucyififaujbvs,nzpdtovzhrwnrayucyififaujbvs.ru,goz
dga,1cvueaz11imq8j88grbc1t9m9bn,1cvueaz11imq8j88grbc1t9m9bn.biz,gameoverdga
legit,allegromedical,allegromedical.com,legit
legit,asiasociety,asiasociety.org,legit
dga,1fkzv611j32a2j1m1uhpam7ck0z,1fkzv611j32a2j1m1uhpam7ck0z.net,newgoz
dga,llbexnrfrgopd,llbexnrfrgopd.ru,cryptolocker
legit,wowow,wowow.co.jp,alexa
dga,fairtalk,fairtalk.net,nivdort
legit,hunt4freebies,hunt4freebies.com,alexa
legit,cblogers,cblogers.com,alexa
legit,hotxhamster,hotxhamster.com,legit
legit,hd-torrents,hd-torrents.me,legit
dga,1oyi0x11tsnvlr1gkykdj1nxhs44,1oyi0x11tsnvlr1gkykdj1nxhs44.org,newgoz
dga,vtwtdyebtimd,vtwtdyebtimd.ru,cryptolocker
legit,zadaniya,zadaniya.com,legit
dga,wcmfsopafricim,wcmfsopafricim.ru,cryptolocker
dga,sfqrhqwmqsxl,sfqrhqwmqsxl.com,cryptolocker
dga,spotfind,spotfind.net,nivdort
dga,ucfekjduzttoknojktcqwnrgalrqwp,ucfekjduzttoknojktcqwnrgalrqwp.ru,goz
dga,1b3v35ddrmifxghlia6egoid5,1b3v35ddrmifxghlia6egoid5.net,gameoverdga
legit,chinaamc,chinaamc.com,legit
dga,xgruemiexajcmy,xgruemiexajcmy.ru,cryptolocker
dga,oba98e15snvbi3qu68j4z4m44,oba98e15snvbi3qu68j4z4m44.org,gameoverdga
dga,xcbaenedggwunpeshva,xcbaenedggwunpeshva.ac,necurs
dga,joinshow,joinshow.net,nivdort
dga,1xccr7g1wk1bqsw0wezsqekdcx,1xccr7g1wk1bqsw0wezsqekdcx.org,gameoverdga
legit,auto-arenda,auto-arenda.org,legit
legit,trustedsource,trustedsource.org,legit
legit,infobizclassic,infobizclassic.ru,alexa
legit,hosteurope,hosteurope.de,alexa
dga,t0wrku66vdpq1n60l8d5ll3hi,t0wrku66vdpq1n60l8d5ll3hi.com,gameoverdga
dga,gpngtkevsnnna,gpngtkevsnnna.ru,cryptolocker
legit,ritetag,ritetag.com,alexa
legit,teleboat,teleboat.jp,alexa
legit,banki,banki.ru,alexa
dga,bitcgxeqhuyd,bitcgxeqhuyd.ru,cryptolocker
legit,disneygames,disneygames.jp,alexa
legit,githubapp,githubapp.com,legit
legit,dpf,dpf.gov.br,alexa
legit,quicktransportsolutions,quicktransportsolutions.com,legit
legit,ubiquity,ubiquity.it,legit
legit,idreamx,idreamx.com,legit
dga,watchpress,watchpress.net,nivdort
legit,freepostclassifiedads,freepostclassifiedads.com,legit
dga,hnwltceltrhwotmbir,hnwltceltrhwotmbir.tj,necurs
dga,emolosnorvbqqew,emolosnorvbqqew.ru,cryptolocker
dga,1tcys7816dsy42xy38fi4y0m7o,1tcys7816dsy42xy38fi4y0m7o.org,gameoverdga
dga,lrjcvdexnmqo,lrjcvdexnmqo.ru,cryptolocker
dga,wkxhenftuqtnaqb,wkxhenftuqtnaqb.ru,cryptolocker
legit,euroinvestor,euroinvestor.dk,alexa
legit,lostechies,lostechies.com,legit
legit,autowebsurf,autowebsurf.com,alexa
dga,gykkofyjyjpvtby,gykkofyjyjpvtby.ru,cryptolocker
dga,1q9ajlf1awiehxzg393eznuyo8,1q9ajlf1awiehxzg393eznuyo8.com,gameoverdga
legit,51etong,51etong.com,legit
dga,1s9hc5u15mge3omzw8cu1asakjj,1s9hc5u15mge3omzw8cu1asakjj.net,newgoz
legit,timinternet,timinternet.it,alexa
legit,everything,everything-everywhere.com,alexa
dga,wtchdtecuaqv,wtchdtecuaqv.ru,cryptolocker
dga,1ytoevakqkybj8ddr0qsfv3vq,1ytoevakqkybj8ddr0qsfv3vq.com,gameoverdga
legit,aldo,aldo.com.br,alexa
dga,xlbfiieoboeuwyh,xlbfiieoboeuwyh.ru,cryptolocker
dga,ifykxilakkek,ifykxilakkek.ru,cryptolocker
legit,buzger,buzger.com,alexa
legit,pornoorel,pornoorel.com,legit
dga,wswsnfojordbehxsnbzdpvhakvc,wswsnfojordbehxsnbzdpvhakvc.ru,goz
legit,newpayingsites,newpayingsites.com,legit
dga,ohqytqhwchqda,ohqytqhwchqda.com,cryptolocker
dga,jtreytaxhxu,jtreytaxhxu.pw,necurs
legit,expertlaw,expertlaw.com,alexa
legit,jobtalk,jobtalk.jp,alexa
dga,movecroud,movecroud.net,nivdort
legit,myclientline,myclientline.net,legit
legit,applift,applift.com,alexa
legit,lancome,lancome-usa.com,alexa
legit,mybmarks,mybmarks.com,legit
dga,yullyfdddosrjio,yullyfdddosrjio.ru,cryptolocker
legit,staatsloterij,staatsloterij.nl,legit
dga,2898373fa2f6af27ec2e09b60045d526,2898373fa2f6af27ec2e09b60045d526.org,bamital
dga,qvjecfej,qvjecfej.ug,necurs
dga,sbpdtipvvjtq,sbpdtipvvjtq.com,cryptolocker
dga,jcisiwhgroswlr,jcisiwhgroswlr.ru,cryptolocker
